"att1","latitude","longitude","@id","name","hiking","address"
1648.0,46.048252399999996,10.890197800000001,"2378251855",,"yes","Via Leone Salvini, Stenico, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38077, Italia"
1649.0,46.0482838,10.8904912,"2378251856",,"yes","Bellotti Srl Falegnameria, Strada Statale dei Laghi di Molveno e Tenno, Stenico, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1650.0,46.048644,10.891371300000001,"2378251864",,"yes","Stenico, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1651.0,46.049994899999994,10.8956091,"2378251900",,"yes","Stenico, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1652.0,46.0585405,10.893772199999999,"2378251934",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1653.0,46.0587141,10.8936444,"2378251936",,,"San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1654.0,46.059782399999996,10.892650900000001,"2378251953",,"yes","Strada Statale dei Laghi di Molveno e Tenno, San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1655.0,46.063144799999996,10.8942515,"2378275641",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1656.0,46.0653895,10.9060995,"2378275665",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1657.0,46.0654535,10.9061215,"2378275666",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1658.0,46.065666,10.903820399999999,"2378275671",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1659.0,46.066092700000006,10.8946884,"2378275683",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1660.0,46.0668809,10.9126815,"2378275699",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1661.0,46.067093,10.8953602,"2378275704",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1662.0,46.0671304,10.895468,"2378275705",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1663.0,46.0689897,10.9084097,"2378275728",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1664.0,46.0695084,10.9110855,"2378275746",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1665.0,46.069835600000005,10.907277,"2378275748",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1666.0,46.0700289,10.893833500000001,"2378275751",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
1667.0,46.07012720000001,10.9122981,"2378275755",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1668.0,46.0701876,10.912208999999999,"2378275757",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1669.0,46.0708685,10.9069117,"2378275758",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1670.0,46.071236799999994,10.9064275,"2378275759",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1671.0,46.0723948,10.906833099999998,"2378275762",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1672.0,46.075174,10.908914900000001,"2378275763",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1673.0,46.076885299999994,10.909718400000001,"2378275769",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1674.0,46.0773847,10.908779800000001,"2378275770",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1675.0,46.0776076,10.8949558,"2378275771",,"yes","Strada Statale dei Laghi di Molveno e Tenno, San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1676.0,46.0777979,10.893322,"2378275772",,"yes","Strada Statale dei Laghi di Molveno e Tenno, San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1677.0,46.07799310000001,10.906821800000001,"2378275773",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1678.0,46.078635399999996,10.8998413,"2378275774",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1679.0,46.0787156,10.8993773,"2378275775",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1680.0,46.0789006,10.899180900000001,"2378275776",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1681.0,46.0791402,10.8909576,"2378275778",,"yes","Strada Statale dei Laghi di Molveno e Tenno, San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1682.0,46.07927,10.8918505,"2378275790",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1683.0,46.07943970000001,10.9036448,"2378275792",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1684.0,46.0800244,10.8983356,"2378275794",,"yes","San Lorenzo Dorsino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1685.0,46.065675899999995,11.681278,"2378423096",,,"Cappella dei Coronini, SP212, Castello Tesino, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38053, Italia"
1686.0,46.076339399999995,11.6676035,"2378423264",,"yes","Passo Brocon, Castello Tesino, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38053, Italia"
1687.0,46.088379499999995,11.681741800000001,"2378423403",,,"Grotta di Castel Tesino, Strada forestale Prapezzè, Passo Brocon, Castello Tesino, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38053, Italia"
1688.0,46.1912738,11.7864946,"2379382256",,"yes","Malga Lozen, Strada forestale Malga Lozen - Mandron, Camp, Mezzano, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, 38054, Italia"
1689.0,45.8444908,10.8204952,"2381596046",,"yes","Strada Pila - Cros, Riva del Garda, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
1690.0,45.8542075,10.8927519,"2384638490",,"yes","Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
1691.0,45.860203399999996,10.897243300000001,"2384638491",,"yes","Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
1692.0,45.8602534,10.8955679,"2384638492",,"yes","Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
1693.0,45.8636948,10.897708300000001,"2384638493",,"yes","Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
1694.0,45.8246446,10.8937226,"2384660912",,"yes","Sella Sud del Monte Varagna, Strada Prati di Nago - Varagna, Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
1695.0,45.8596231,10.8973251,"2384661126",,"yes","Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
1696.0,46.2494878,10.9636906,"2387188564",,,"Passo Termoncello, Strada Provinciale 14 del Lago di Tovel, Ville d'Anaunia, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, Italia"
1697.0,46.2591973,10.9503796,"2387231395",,,"Lago di Tovel, Sentiero Belvedere (chiuso), Ville d'Anaunia, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, Italia"
1698.0,46.1116568,11.0775045,"2387785815",,"yes","Doss del Ghirlo, Strada forestale Pontaroi Bassi, Vallelaghi, Comunità della Valle dei Laghi, Trento, Trentino-Alto Adige/Südtirol, 38121, Italia"
1699.0,46.4708191,11.6457159,"2388250723","Passo di Antermoia",,"Passo di Antermoia, E585 (via ferrata), Tiers - Tires, Comun General de Fascia, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39050, Italia"
1700.0,46.46824960000001,11.6816484,"2388250724","Soscorza",,"Soscorza, Sentiero forestale Scofa, Mazzin, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1701.0,46.4438038,11.6906281,"2388250729",,,"Strada de Rancolin, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1702.0,46.4454635,11.6924828,"2388250734",,,"Strada de Rancolin, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1703.0,46.4568391,11.6927507,"2388250736",,,"Sentiero forestale Scofa, Mazzin, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1704.0,46.481153799999994,11.6804847,"2388250917",,,"Camerloi, Strada forestale Scofa, Mazzin, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1705.0,46.230478399999996,11.841643800000002,"2389289077","Cadinot","yes","Cadinot, Ferrata del Velo, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, 38054, Italia"
1706.0,46.214034600000005,11.843237199999999,"2389289092","Prassorin","yes","Prassorin, Strada forestale Dagnoli, Siror, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, 38054, Italia"
1707.0,45.8761531,11.2028663,"2390722651",,,"Sentiero Val dele Calchère, Strada Provinciale dei Francolini, Folgaria, Magnifica Comunità degli Altipiani Cimbri, Trento, Trentino-Alto Adige/Südtirol, 38064, Italia"
1708.0,46.333735600000004,11.543485,"2392056946","Caserina",,"Caserina, 62, Tesero, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, 38038, Italia"
1709.0,46.334251200000004,11.541015,"2392056947",,,"Caserina, 62, Tesero, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, 38038, Italia"
1710.0,46.337312,11.5517403,"2392056949",,,"Baita Caserina, SP215, Tesero, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, Italia"
1711.0,46.3384122,11.5534353,"2392056954",,,"Sentiero Geologico, Tesero, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, Italia"
1712.0,46.340801899999995,11.5488149,"2392056955",,,"SP215, Tesero, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, Italia"
1713.0,46.3423285,11.5501853,"2392056956",,,"Residenza, SP215, Tesero, Comunità territoriale della Val di Fiemme, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39050, Italia"
1714.0,46.3424739,11.5500939,"2392056957",,,"Residenza, SP215, Tesero, Comunità territoriale della Val di Fiemme, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39050, Italia"
1715.0,46.4695374,11.7083621,"2394031605",,,"Sentiero forestale Buse de Belinai, Mazzin, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38031, Italia"
1716.0,46.500314200000005,11.199216999999999,"2394468411",,,"Gaider Scharte - Forcella di Gaido, Gaider Weg - Strada Gaido, Gaid - Gaido, Eppan an der Weinstraße - Appiano sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39057, Italia"
1717.0,46.4325823,11.1905225,"2398105480","Tranzi",,"Tranzi, Sentiero dei Siori - Wassersteig, Ruffrè-Mendola, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38011, Italia"
1718.0,46.3665294,11.1893911,"2398275326",,,"Ferrata Mt.Roen, Amblar-Don, Überetsch-Unterland - Oltradige-Bassa Atesina, Trento, Trentino-Alto Adige/Südtirol, 39040, Italia"
1719.0,46.3604828,11.1918714,"2398278725",,,"Roen, Gamssteig - Sentiero dei Camosci, Tramin an der Weinstraße - Termeno sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia"
1720.0,46.4165702,11.207267199999999,"2399086644",,,"Mendola - Campi di Golf, Ruffrè-Mendola, Überetsch-Unterland - Oltradige-Bassa Atesina, Trento, Trentino-Alto Adige/Südtirol, 39052, Italia"
1721.0,46.3821904,11.203880400000001,"2399160332",,,"538 Prazollersteig, Kalterer Höhe, Kaltern an der Weinstraße - Caldaro sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Trento, Trentino-Alto Adige/Südtirol, 39052, Italia"
1722.0,46.3870835,11.2060477,"2399160344",,,"538 Prazollersteig, Kalterer Höhe, Kaltern an der Weinstraße - Caldaro sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Trento, Trentino-Alto Adige/Südtirol, 39052, Italia"
1723.0,46.3878587,11.2059927,"2399160353",,,"538 Prazollersteig, Kalterer Höhe, Kaltern an der Weinstraße - Caldaro sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Trento, Trentino-Alto Adige/Südtirol, 39052, Italia"
1724.0,45.859402,10.6903536,"2406965396",,"yes","Stazione ornitologica Bocca di Casèt, Strada forestale Masolivo, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1725.0,45.8650916,10.6888648,"2406965397","Malga Cas?t","yes","Malga Casèt, Strada forestale Masolivo, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1726.0,45.8877739,10.6798866,"2406965492",,"yes","Strada antenna RAI, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1727.0,45.888944,10.681429699999999,"2406965496",,"yes","Strada antenna RAI, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1728.0,46.1421396,10.9496784,"2407058632",,,"Via Lungolago, Molveno, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38018, Italia"
1729.0,46.1415895,10.9510732,"2407059932",,,"Via Lungolago, Molveno, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38018, Italia"
1730.0,46.1373966,10.9570599,"2407060352",,,"Via Marocchi, Molveno, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38018, Italia"
1731.0,46.418067799999996,10.77508,"2407224879",,"yes","SP86dir, Cavallar, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1732.0,46.4299307,10.771564,"2407224880",,,"Cascate Saent, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1733.0,46.4291536,10.768352900000002,"2407258297",,,"Malga Stablasolo, Cascate Saent, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1734.0,46.4294615,10.7703107,"2407258301",,,"Cascate Saent, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1735.0,46.4300992,10.769150199999999,"2407258303",,,"Malga Stablasolo, Cascate Saent, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1736.0,46.436775700000005,10.7666567,"2407302576",,,"Sentiero delle cascate, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1737.0,46.4376781,10.7661405,"2407302584",,,"doss dela cross, 128, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1738.0,46.4427271,10.7663364,"2407302587",,,"Malga Pra Saent, Sentiero dei larici monumentali, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1739.0,46.4457955,10.767961699999999,"2407302593",,,"Sentiero dei larici monumentali, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1740.0,46.446938,10.7688144,"2407320913",,,"106, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1741.0,46.4568528,10.756521300000001,"2407320923",,,"106, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1742.0,46.4604533,10.751859699999999,"2407320931",,,"Rifugio Silvio Dorigoni, 130, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1743.0,46.460770700000005,10.7517631,"2407320954",,,"Giro dei Laghi, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1744.0,46.4626813,10.745567999999999,"2407322933",,,"Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1745.0,46.435519,10.758709199999998,"2407359908",,,"Baito Campisòl, 128, Rabbi, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, Italia"
1746.0,46.095344700000005,11.4635674,"2407360640",,,"Orna, Telve di Sopra, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38050, Italia"
1747.0,46.0895941,11.4783617,"2411490039",,,"Strada di Restena, Salvadori, Maso Bianco, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38050, Italia"
1748.0,46.0540169,11.1820436,"2412292760",,,"Spiaz de le Patate, Sentiero Attrezzato G. Bertotti, Salè, Trento, Territorio Val d'Adige, Trento, Trentino-Alto Adige/Südtirol, 38045, Italia"
1749.0,46.0267444,11.198802,"2412292780",,,"Baito del Gusto, Strada dei Baiti, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38034, Italia"
1750.0,46.0110614,11.2033939,"2412292783",,,"Strada dei Baiti, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38034, Italia"
1751.0,46.0086769,11.204295199999999,"2412292784",,,"V1, Maso Stauderi, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1752.0,46.005897999999995,11.2116903,"2412292789",,,"Vigolo Vattaro - Bosentino, V1, Maso Stauderi, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1753.0,46.0041724,11.213282199999998,"2412292911",,,"Santuario della Madonna del Féles, V1, Maso Stauderi, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1754.0,46.002402200000006,11.216032499999999,"2412293008",,,"V1, Maso Stauderi, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1755.0,46.001925299999996,11.220967800000002,"2412293031",,,"V1, Maso Stauderi, Altopiano della Vigolana, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1756.0,46.002104100000004,11.2313104,"2412293067",,,"Via Don Enrico Angeli, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1757.0,46.0027637,11.2347838,"2412293084",,,"Via Don Enrico Angeli, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1758.0,46.004369700000005,11.235923800000002,"2412293106",,,"Via Don Enrico Angeli, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1759.0,46.0048466,11.239206800000002,"2412293154",,,"chiesa di Santa Maria Assunta, Via Don Enrico Angeli, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38049, Italia"
1760.0,46.1446947,10.619744500000001,"2413039241",,,"Lago di Lares, Lares - Cavento (R. F. ), Massimeno, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, Italia"
1761.0,46.102513099999996,11.0650409,"2414708767",,"yes","Strada forestale Mont Piana, Vallelaghi, Comunità della Valle dei Laghi, Trento, Trentino-Alto Adige/Südtirol, 66, Italia"
1762.0,46.1031489,11.078603,"2414708798",,"yes","Strada forestale de la Casara, Spini di Gardolo, Trento, Territorio Val d'Adige, Trento, Trentino-Alto Adige/Südtirol, 66, Italia"
1763.0,46.0795574,11.0305218,"2414725163",,"yes","Strada di Ariol, Sant'Anna, Trento, Territorio Val d'Adige, Trento, Trentino-Alto Adige/Südtirol, Italia"
1764.0,46.0939132,11.028427800000001,"2414725328",,"yes","Strada forestale Monte Mezzana, Vallelaghi, Comunità della Valle dei Laghi, Trento, Trentino-Alto Adige/Südtirol, Italia"
1765.0,46.0941608,11.0372789,"2414725350",,"yes","Strada forestale Monte Mezzana, Vallelaghi, Comunità della Valle dei Laghi, Trento, Trentino-Alto Adige/Südtirol, Italia"
1766.0,46.3415714,11.4597981,"2416045209",,,"Sentiero Claudio Scarian, Varena, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
1767.0,46.0968344,10.9369676,"2416629292","Mola - Deggia - Sentiero Frassati",,"Mola - Deggia - Sentiero Frassati, Strada Statale dei Laghi di Molveno e Tenno, San Lorenzo Dorsino, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38078, Italia"
1768.0,46.10499229999999,11.4837782,"2418170470",,,"Strada forestale Serra, Malga Pozze, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38050, Italia"
1769.0,46.1082276,11.488147999999999,"2418170525",,,"Strada forestale Rotegoio, Pra Tamanin, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38050, Italia"
1770.0,46.0563492,10.966925199999999,"2420264934",,,"Lago di Toblino, SS45bis, Madruzzo, Comunità della Valle dei Laghi, Trento, Trentino-Alto Adige/Südtirol, 38076, Italia"
1771.0,46.2944326,11.424875199999999,"2421447760","Percorso Cascatelle",,"Percorso Cascatelle, Cascatelle - loc. Cela, Carano, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
1772.0,46.2950251,11.428617599999999,"2421565349","Percorso Cascatelle",,"Percorso Cascatelle, Via Cimana, Carano, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
1773.0,46.296882700000005,11.4268571,"2421565350","Percorso Cascatelle",,"Percorso Cascatelle, Via Cimana, Carano, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, 38033, Italia"
1774.0,45.9398131,10.8364487,"2421565380",,"yes","Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1775.0,45.9413077,10.8370149,"2421565381",,"yes","Strada di Vedesè, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1776.0,45.9458848,10.850608900000001,"2421565505",,"yes","Strada di Vespana, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
1777.0,45.946675,10.8471707,"2421565556",,"yes","Strada di Vedesè, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1778.0,45.9475032,10.8470194,"2421565691",,"yes","Strada di Vedesè, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1779.0,46.4221025,11.652957699999998,"2423847578",,,"Poz de la Terza, Vial de la Feide, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38039, Italia"
1780.0,46.4198375,11.770925300000002,"2423927194",,,"Strada di Rusci, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, Italia"
1781.0,46.429638700000005,11.7324354,"2423927247",,,"Baita Cuz, Sentiero forestale per Lago Usel, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1782.0,46.4335966,11.735472099999999,"2423927362",,,"Col de Valvacin, Sentiero forestale per Lago Usel, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1783.0,46.433921500000004,11.736068099999999,"2423927376",,,"Rifugio El Zedron, Sentiero forestale per Lago Usel, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38036, Italia"
1784.0,45.928835600000006,10.8362281,"2428329411",,"yes","Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
1785.0,45.9444744,10.8407303,"2428329472",,"yes","Strada di Vedesè, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1786.0,45.9449424,10.857559599999998,"2428329485",,"yes","Croce di Bondiga, Strada di Vespana, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
1787.0,45.9513726,10.8469962,"2428329552",,"yes","Strada di Vespana, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
1788.0,45.9533174,10.850317599999999,"2428329589",,"yes","Strada di Vespana, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
1789.0,45.9539325,10.851352699999998,"2428329606",,"yes","Strada di Vespana, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
1790.0,45.9577938,10.8631076,"2428329693",,"yes","Gorghi, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38075, Italia"
1791.0,45.9597218,10.8530663,"2428329710",,"yes","Pozza del prete, Strada forestale Pozza dei Preti, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38075, Italia"
1792.0,45.959765600000004,10.8528685,"2428329713",,"yes","Pozza del prete, Strada forestale Pozza dei Preti, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38075, Italia"
1793.0,45.9599592,10.8539091,"2428329720",,"yes","Pozza del prete, Strada forestale Pozza dei Preti, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38075, Italia"
