"stop_id","name","latitude","longitude","wheelchairBoarding","address"
2219,"Bedollo-Via S.Osvaldo 26",46.166497,11.3008,0,"Bedollo-Via S.Osvaldo 26"
2261,"Zava",46.042112,11.251018,0,"Zava"
2263,"Masetti-Paese",46.051334,11.248911,0,"Masetti-Paese"
2267,"Terlago-Via Fies",46.099087,11.042564,0,"Terlago-Via Fies"
2273,"Balbido-Scuole",46.01604,10.815917,0,"Balbido-Scuole"
2344,"Por",45.938517,10.648236,0,"Frazione Por"
2422,"Sun Valley",46.30464,10.867093,0,"Sun Valley"
2279,"Luch-Bivio Con Via Del Ponte",45.969281,10.968598,0,"Luch-Bivio Con Via Del Ponte"
2281,"Besenello-Posta Vecchia",45.951292,11.108365,0,"Besenello-Posta Vecchia"
2287,"Bezzecca-Eurospin",45.895357,10.715058,0,"Bezzecca-Eurospin"
2288,"Tiarno di Sotto Loc. Degara",45.892989,10.69092,0,"Tiarno di Sotto Loc. Degara"
2290,"Ragoli 'Croce'",46.05469,10.781689,0,"Ragoli 'Croce'"
2291,"Bersone-Capolinea",45.946322,10.632473,0,"Bersone-Capolinea"
2292,"Praso-Loc. Sevror",45.953886,10.641928,0,"Praso-Loc. Sevror"
2295,"Brione Case Itea",45.879611,10.859099,0,"Brione Case Itea"
2296,"Brione H.Orchidea",45.884339,10.862801,0,"Brione H.Orchidea"
2299,"S.Alessandro Via Rovigo",45.886952,10.85821,0,"S.Alessandro Via Rovigo"
2301,"S.Giorgio La Grotta",45.893713,10.860859,0,"S.Giorgio La Grotta"
2302,"S.Giorgio",45.898584,10.867403,0,"S.Giorgio"
2303,"S.Giorgio Incr.V.Sabbioni",45.900713,10.870375,0,"S.Giorgio Incr.V.Sabbioni"
2305,"S.Giorgio Incr. Circonvall.",45.908116,10.877805,0,"S.Giorgio Incr. Circonvall."
2306,"Arco Via Mantova 1",45.909906,10.879503,0,"Arco Via Mantova 1"
2307,"Arco Via Mantova 21",45.912913,10.882712,0,"Arco Via Mantova 21"
2308,"Arco Via Monache Poste",45.916064,10.884856,0,"Arco Via Monache Poste"
2310,"Varone Via Venezia/Ferrari",45.908613,10.842274,0,"Varone Via Venezia/Ferrari"
2313,"Riva V.Rovereto Vv.Ff.",45.884007,10.851075,0,"Riva V.Rovereto Vv.Ff."
2318,"Eremo di S. Colombano",45.878686,11.063386,0,"Eremo di S. Colombano"
2320,"Tione Ospedale Civile",46.043032,10.724962,0,"Tione Ospedale Civile"
2322,"Massone Inc.Via Gazzoletti",45.916854,10.901286,0,"Massone Inc.Via Gazzoletti"
2329,"Cornè-Loc. Lodrone",45.805623,10.974985,0,"Cornè-Loc. Lodrone"
2332,"Loc.Cave Ii di Corne'-L.Cioni",45.808106,10.981856,0,"Loc.Cave Ii di Corne'-L.Cioni"
2333,"Piantino",45.860713,10.937412,0,"Piantino"
2334,"Valle S.Felice-Cimitero",45.867807,10.93994,0,"Valle S.Felice-Cimitero"
2335,"Manzano-Bivio",45.864539,10.950029,0,"Manzano-Bivio"
2338,"Montagnaga 'Villa Alpina'",46.10149,11.236265,0,"Montagnaga 'Villa Alpina'"
2340,"Passo Cereda-Maso Vaietta",46.197435,11.918313,0,"Passo Cereda-Maso Vaietta"
2345,"Villa Lagarina-Via Magrè",45.917603,11.033513,0,"Villa Lagarina Via Magrè"
2349,"Bastianello",45.762873,11.127614,0,"Bastianello"
2350,"Pezzati",45.764686,11.126436,0,"Pezzati"
2352,"Vigile",45.973218,11.057989,0,"Vigile"
2354,"Finestrella",45.980687,11.061054,0,"Finestrella"
2355,"Pietra di Cimone",45.981134,11.063692,0,"Pietra di Cimone"
2356,"Guardia di Folgaria",45.907383,11.132643,0,"Guardia di Folgaria"
2359,"Pieve Tesino Vigili Del Fuoco",46.066274,11.616186,0,"Pieve Tesino Vigili Del Fuoco"
2437,"Bolentina",46.344185,10.883605,0,"Bolentina"
2438,"Montes",46.340465,10.875564,0,"Montes"
2446,"Mezzana-Est",46.317001,10.806386,0,"Mezzana-Est"
2452,"Cusiano",46.309863,10.745642,0,"Cusiano"
2324,"Pianizza Ii",46.012192,11.147856,0,"Pianizza Ii"
2363,"Gionzeri",46.057249,11.409701,0,"Gionzeri"
2364,"Strigno",46.065981,11.523177,0,"Strigno"
2365,"Spera-Capolinea.",46.075035,11.506866,0,"Spera-Capolinea."
2368,"Cadino",46.217404,11.153411,0,"Cadino"
2373,"Sopramonte",46.071315,11.059208,0,"Piazza Oveno"
2374,"Maso Banal",46.069074,11.063408,0,"Maso Banal"
2379,"S.Martino di C.-Ex V.Pisoni",46.277777,11.798406,0,"S.Martino di C.-Ex V.Pisoni"
2380,"Trento Via Piave",46.062106,11.125369,0,"Via Piave"
2385,"Male'",46.353568,10.916865,0,"Male'"
2386,"Terzolas-Bivio Val di Rabbi",46.358215,10.917237,0,"Terzolas-Bivio Val di Rabbi"
2388,"Loc. Molini",46.366694,10.891517,0,"Loc. Molini"
2389,"Pracorno-Sud",46.370048,10.883505,0,"Pracorno-Sud"
2390,"Pracorno",46.373171,10.878309,0,"Pracorno"
2392,"Tasse'",46.390586,10.860429,0,"Tasse'"
2393,"Tassè Nord",46.394024,10.856873,0,"Tassè Nord"
2394,"S.Bernardo Sud",46.398432,10.849463,0,"S.Bernardo Sud"
2397,"Casna",46.406059,10.831614,0,"Casna"
2398,"Penasa-Bivio",46.406915,10.832112,0,"Penasa-Bivio"
2399,"Nistella",46.408996,10.828337,0,"Nistella"
2400,"Crespion",46.410259,10.82366,0,"Crespion"
2402,"Piazzola-Nord",46.409742,10.814025,0,"Piazzola-Nord"
2405,"Somrabbi-Misseroni",46.409866,10.803284,0,"Somrabbi-Misseroni"
2407,"Rabbi Bagni-Sud",46.407767,10.811438,0,"Rabbi Bagni-Sud"
2408,"Rabbi Bagni-Bar Stella",46.407756,10.813272,0,"Rabbi Bagni-Bar Stella"
2410,"Masnuovo",46.40737,10.824474,0,"Masnuovo"
2411,"Male' Nord",46.350062,10.909675,0,"Male' Nord"
2413,"Croviana",46.34384,10.90721,0,"Croviana Ftm"
2414,"Monclassico Sud",46.335934,10.893306,0,"Monclassico Sud"
2416,"Presson",46.332437,10.879967,0,"Presson"
2420,"Costa Rotian",46.317748,10.867682,0,"Costa Rotian"
2421,"Folgarida",46.305592,10.863346,0,"Folgarida"
2423,"Belvedere",46.297442,10.867492,0,"Belvedere"
2427,"Cles-Autostazione",46.364609,11.038663,0,"Cles-Autostazione"
2429,"Mangiasa",46.350219,10.899069,0,"Mangiasa"
2431,"Pellizzano",46.311377,10.757834,0,"Pellizzano"
2432,"Termenago Sud",46.315408,10.764912,0,"Termenago Sud"
2433,"Termenago",46.316573,10.765807,0,"Termenago"
2442,"Mastellina",46.322222,10.846842,0,"Mastellina"
2443,"Mestriago",46.321368,10.839837,0,"Via della Camoina"
2448,"Mezzana-Ovest",46.316619,10.798632,0,"Mezzana-Ovest"
2453,"Ossana",46.307528,10.736464,0,"Ossana"
2455,"Cortina di Vermiglio",46.299593,10.699089,0,"Cortina di Vermiglio"
2456,"Vermiglio Sud",46.297618,10.695769,0,"Vermiglio Sud"
2458,"Vermiglio Nord",46.29479,10.686164,0,"Vermiglio Nord"
2459,"Vellon Bivio",46.283583,10.659509,0,"Vellon Bivio"
2460,"Forte Strino",46.280068,10.648355,0,"Forte Strino"
2461,"Passo Tonale-Anas",46.263321,10.611651,0,"Passo Tonale-Anas"
2463,"Passo Tonale Sud",46.260063,10.586561,0,"Passo Tonale Sud"
2464,"Passo Tonale",46.258871,10.583569,0,"Via San Bartolomeo"
2475,"Celentino Bivio",46.332813,10.709894,0,"Celentino Bivio"
2476,"Comasine Bivio",46.33596,10.706466,0,"Comasine Bivio"
2477,"Celledizzo Bivio",46.343942,10.701441,0,"Celledizzo Bivio"
2478,"Cogolo",46.351466,10.693236,0,"Cogolo"
2480,"Peio-Fonti",46.355636,10.662975,0,"Peio-Fonti"
2481,"Peio",46.363725,10.675415,0,"Peio"
2511,"Mezzolombardo",46.213452,11.093443,0,"Via San Francesco"
2513,"Mezzocorona-Staz.Fs",46.20757,11.128292,0,"Mezzocorona-Staz.Fs"
2514,"Mezzocorona-Pineta",46.222934,11.133542,0,"Mezzocorona-Pineta"
2515,"Maso Nuovo",46.229732,11.140831,0,"Maso Nuovo"
2517,"Rovere' Della Luna",46.2434,11.169411,0,"Rovere' Della Luna"
2518,"Roverè Della Luna-Nord",46.248489,11.17724,0,"Roverè Della Luna-Nord"
2520,"Grumo",46.196958,11.127338,0,"Grumo"
2521,"Maso Barco",46.199916,11.142321,0,"Maso Barco"
2522,"Maso Canazzi",46.195686,11.144587,0,"Maso Canazzi"
2523,"Villa Piccola",46.19703,11.148027,0,"Villa Piccola"
2524,"Molini",46.193123,11.154744,0,"Molini"
2527,"Faedo",46.192668,11.161231,0,"Faedo"
2528,"Lavis-Staz. Ftm",46.138142,11.108822,0,"Lavis-Staz. Ftm"
2530,"Zambana-Staz. Ftm",46.151294,11.100868,0,"Zambana"
2532,"Spormaggiore",46.218109,11.047995,0,"Spormaggiore"
2534,"Spormaggiore Sud",46.22506,11.049374,0,"Spormaggiore Sud"
2536,"Cavedago",46.184023,11.028968,0,"Cavedago"
2537,"Cavedago",46.183709,11.027375,0,"Cavedago"
2538,"Cavedago Ai Piani",46.190764,11.041592,0,"Cavedago Ai Piani"
2540,"Maso Dalsas",46.184816,11.02358,0,"Maso Dalsas"
2542,"Andalo",46.16392,11.002762,0,"Andalo"
2543,"Andalo Sud",46.17109,11.007803,0,"Andalo Sud"
2544,"Andalo-Via Trento",46.166961,11.003857,0,"Andalo-Via Trento"
2546,"Molveno Nord",46.14409,10.96611,0,"Molveno Nord"
2547,"Molveno Htl Excelsior",46.14259,10.962794,0,"Molveno Htl Excelsior"
2551,"Fai Della Paganella",46.179005,11.070116,0,"Fai Della Paganella"
2552,"Fai Paganella-Sud",46.183826,11.072533,0,"Fai Paganella-Sud"
2554,"Cortalta-Fai Della Paganella",46.17551,11.065073,0,"Cortalta-Fai Della Paganella"
2557,"Santel",46.175704,11.052306,0,"Santel"
2558,"Andalo-Maso Toscana",46.169857,11.017019,0,"Andalo-Maso Toscana"
2559,"Andalo-Nord",46.168088,11.008341,0,"Andalo-Nord"
2560,"Andalo-Via Paganella",46.164957,11.007217,0,"Andalo-Via Paganella"
2569,"Cles-Piazza Chiesa",46.364641,11.036415,0,"Cles-Piazza Chiesa"
2611,"Mechel Sud",46.351335,11.022417,0,"Mechel Sud"
2622,"Preghena Ovest",46.409016,11.010463,0,"Preghena Ovest"
2563,"Sanzenone",46.335328,11.044682,0,"Sanzenone"
2565,"Tuenno Nord",46.332628,11.025767,0,"Tuenno Nord"
2567,"Nanno",46.314835,11.047438,0,"Nanno"
2568,"Portolo",46.303254,11.059854,0,"Portolo"
2570,"Tassullo",46.341056,11.053745,0,"Tassullo"
2741,"Tuenetto Bivio",46.297304,11.080508,0,"Tuenetto Bivio"
2573,"Spini-Zona Industriale",46.118667,11.104856,0,"Spini-Zona Industriale"
2578,"Grumo-S.Michele A/A.",46.193798,11.127851,0,"Grumo-S.Michele A/A."
2579,"Mezzocorona Ferrovia",46.206191,11.127397,0,"Piazza Trento"
2581,"Mezzolombardo Ferrovia",46.213454,11.093294,0,"Mezzolombardo Stazione FTM"
2582,"Masi di Vigo",46.238967,11.062266,0,"Masi di Vigo"
2583,"Crescino",46.241916,11.058485,0,"Crescino"
2584,"Denno",46.263593,11.060205,0,"Moncovo"
2587,"Segno Ferrovia",46.30461,11.071497,0,"Segno Ferrovia"
2588,"Taio Ferrovia",46.322049,11.067648,0,"Taio Ferrovia"
2589,"Dermulo Ferrovia",46.337566,11.063165,0,"Dermulo"
2592,"Cles-Polo Scolastico",46.369918,11.033712,0,"Via G. Marconi"
2593,"Mostizzolo",46.393921,11.011321,0,"Mostizzolo"
2594,"Bozzana",46.388816,10.988814,0,"Bozzana"
2595,"Tozzaga Ferrovia",46.382109,10.970715,0,"Via Cargam"
2597,"Cavizzana Ferrovia",46.371612,10.952043,0,"Cavizzana Bivio"
2598,"Caldes Ferrovia",46.36611,10.94324,0,"Caldes"
2599,"Terzolas Ferrovia",46.357975,10.925611,0,"Via ai Molini"
2601,"Croviana Ftm",46.343758,10.907191,0,"Croviana Ftm"
2602,"Monclassico Ftm",46.332452,10.889439,0,"Monclassico Ftm"
2604,"Dimaro Ferrovia",46.32891,10.872232,0,"Dimaro Ferrovia"
2605,"Mastellina Ftm",46.322182,10.847672,0,"Mastellina Ftm"
2609,"Cles-Ospedale",46.360864,11.031647,0,"Cles-Ospedale"
2610,"Cles-Masere-Poli",46.356839,11.029223,0,"Cles-Masere-Poli"
2613,"Mechel",46.348916,11.01822,0,"Mechel"
2615,"Marilleva 900",46.315208,10.812211,0,"Marilleva 900"
2617,"Mostizzolo-Bivio",46.393762,11.012186,0,"Mostizzolo-Bivio"
2618,"Toflini",46.399781,11.010735,0,"Toflini"
2620,"Varollo",46.39814,11.022169,0,"Varollo"
2621,"Livo",46.405418,11.017741,0,"Livo"
2624,"Bresimo Sud",46.412205,10.973595,0,"Bresimo Sud"
2625,"Bresimo",46.410794,10.968255,0,"Bresimo"
2626,"Preghena Nord",46.409637,11.016806,0,"Preghena Nord"
2627,"Marcena Molini",46.444993,11.009923,0,"Marcena Molini"
2630,"Marcena Ori",46.440813,11.021925,0,"Marcena Ori"
2631,"Corte Inferiore Bivio",46.439028,11.02589,0,"Corte Inferiore Bivio"
2632,"Mione",46.437083,11.027969,0,"Mione"
2634,"Corte Superiore Bivio",46.448624,11.01124,0,"Corte Superiore Bivio"
2635,"Scassio",46.449562,11.009059,0,"Scassio"
2636,"Mocenigo",46.4509,11.008221,0,"Mocenigo"
2638,"Truzzi Bivio",46.23947,11.062324,0,"Truzzi Bivio"
2704,"Malgolo-Nord",46.380902,11.094416,0,"Malgolo-Nord"
2639,"Truzzi Nord",46.243084,11.063909,0,"Truzzi Nord"
2644,"Bastianelli",46.25792,11.082715,0,"Bastianelli"
2646,"Vigo di Ton-Nord",46.263933,11.081178,0,"Vigo di Ton-Nord"
2647,"Bivio Raut",46.261436,11.075689,0,"Bivio Raut"
2648,"Raut",46.254575,11.069653,0,"Raut"
2650,"Toss",46.276612,11.079293,0,"Toss"
2651,"Lavis--Via Filos",46.145606,11.097286,0,"Lavis--Via Filos"
2659,"Rupe",46.195889,11.101453,0,"Rupe"
2660,"Mezzolombardo Stella",46.209487,11.094155,0,"Mezzolombardo Stella"
2661,"Crescino",46.241885,11.058665,0,"Crescino"
2663,"Cagnò",46.394922,11.04017,0,"Cagnò"
2664,"Revò",46.390858,11.059223,0,"Revò"
2665,"Romallo",46.396342,11.066059,0,"Romallo"
2666,"Romallo Nord",46.399681,11.068547,0,"Romallo Nord"
2668,"Cloz",46.419465,11.087258,0,"Cloz"
2669,"Cloz-Nord",46.421863,11.089961,0,"Cloz-Nord"
2670,"Arsio",46.426557,11.09635,0,"Arsio"
2671,"Brez",46.430992,11.107223,0,"Brez"
2672,"Castelfondo",46.454373,11.117516,0,"Castelfondo"
2674,"Fondo-Via Garibaldi",46.437269,11.137786,0,"Fondo-Via Garibaldi"
2675,"Fondo-Autorimessa",46.436126,11.140681,0,"Fondo-Autorimessa"
2676,"Denno",46.27496,11.048179,0,"Denno"
2678,"Flavon",46.299109,11.03119,0,"Flavon"
2681,"Mechel Bivio",46.352206,11.027089,0,"Mechel Bivio"
2684,"Dermulo",46.337645,11.062917,0,"Dermulo"
2653,"Maso Gesuiti",46.156479,11.091745,0,"Maso Gesuiti"
2655,"Nave San Rocco",46.166352,11.109802,0,"Nave San Rocco"
2656,"Masetto",46.171237,11.105359,0,"Masetto"
2657,"Maso Inon",46.177718,11.105564,0,"Maso Inon"
2685,"Coredo",46.348752,11.088969,0,"Coredo"
2687,"Sfruz",46.336818,11.115841,0,"Sfruz"
2688,"Tret",46.478291,11.138235,0,"Via Cantone"
2694,"Sporminore",46.237349,11.03129,0,"Sporminore"
2695,"Sporminore Nord",46.239613,11.023899,0,"Sporminore Nord"
2698,"Quetta-Bivio",46.258112,11.046466,0,"Quetta-Bivio"
2699,"Termon",46.26809,11.036287,0,"Termon"
2702,"Sanzeno",46.36567,11.074273,0,"Sanzeno"
2703,"Malgolo",46.378329,11.088787,0,"Malgolo"
2705,"Salter",46.377512,11.10584,0,"Salter"
2707,"Romeno",46.394691,11.120601,0,"Romeno"
2720,"Ruffrè-Maso Valletta",46.414455,11.185064,0,"Ruffrè-Maso Valletta"
2722,"Mendola",46.41834,11.204664,0,"SS42"
2724,"Banco",46.374469,11.069688,0,"Banco"
2725,"Casez",46.375792,11.075892,0,"Casez"
2727,"Don",46.389919,11.136609,0,"Don"
2728,"Amblar",46.395277,11.144171,0,"Amblar"
2730,"Piano-Sanzeno",46.369418,11.07006,0,"Piano-Sanzeno"
2731,"Cis",46.399465,11.003162,0,"Cis"
2709,"Cavareno",46.40937,11.13749,0,"Cavareno"
2711,"Fondo-Sud",46.432346,11.140639,0,"Fondo-Sud"
2712,"Malosco",46.434123,11.144997,0,"Malosco"
2714,"Belvedere di Ronzone",46.427676,11.154277,0,"Belvedere di Ronzone"
2716,"Ronzone-Sud",46.41966,11.14672,0,"Ronzone-Sud"
2717,"Ruffrè-Bivio",46.417474,11.166256,0,"Ruffrè-Bivio"
2732,"Cis-Sud",46.3978,11.007481,0,"Cis-Sud"
2734,"Dambel",46.405174,11.092372,0,"Dambel"
2736,"Caldes",46.366173,10.943217,0,"Caldes"
2737,"Cassana",46.375715,10.960524,0,"Cassana"
2738,"Tozzaga",46.382041,10.971017,0,"Tozzaga"
2740,"Mollaro",46.294585,11.074391,0,"Mollaro"
2742,"Dardine",46.286258,11.08241,0,"Dardine"
2743,"Priò",46.289656,11.093724,0,"Priò"
2745,"Tres",46.320117,11.094178,0,"Tres"
2746,"Taio",46.321648,11.066397,0,"Taio"
2747,"Campodenno",46.258032,11.034519,0,"Campodenno"
2748,"Zambana-Statale 12",46.151043,11.100832,0,"Zambana"
2758,"Pineta di Faedo",46.197721,11.168364,0,"Pineta di Faedo"
2760,"Raina",46.45893,11.119578,0,"Via Molinet"
2762,"Hacleri-Sp 135 Al Km. 9.9",46.116172,11.333322,0,"Hacleri-Sp 135 Al Km. 9.9"
2766,"Dosso-Vallarsa",45.819708,11.092332,0,"Dosso-Vallarsa"
2768,"Cavalese-Via Degli Artigiani",46.288964,11.448017,0,"Cavalese-Via Degli Artigiani"
2769,"Cavalese-P.Zza Francescani",46.292004,11.458578,0,"Cavalese-P.Zza Francescani"
2771,"Moncovo",46.263613,11.060231,0,"Moncovo"
2772,"Segonzone Bivio",46.25007,11.031818,0,"Segonzone Bivio"
2775,"Arco Viale Rovereto",45.913004,10.897338,0,"Arco Viale Rovereto"
2778,"Mostizzolo",46.394209,11.013361,0,"Mostizzolo"
2779,"Cles-Viale Trento",46.356259,11.038093,0,"Cles-Viale Trento"
2780,"Terzolas-Bivio Paese",46.358263,10.925114,0,"Terzolas-Bivio Paese"
2782,"Ponte Oliveti",46.042757,10.962265,0,"Ponte Oliveti"
2785,"Bivio Passo Valles",46.308565,11.751183,0,"Bivio Passo Valles"
2788,"Arco S.Caterina Poli Reg.",45.909505,10.870503,0,"Arco S.Caterina Poli Reg."
2790,"Arco S.Caterina Poli Regina",45.909916,10.870985,0,"Arco S.Caterina Poli Regina"
2795,"Maso Canela",46.022087,11.227065,0,"Maso Canela"
2798,"Vignola",46.044539,11.277071,0,"Vignola"
2799,"M.Terlago Inc.V.Paganella",46.110766,11.038259,0,"M.Terlago Inc.V.Paganella"
2800,"Vigo Cavedine-V.Capitello",45.981509,10.977915,0,"Vigo Cavedine-V.Capitello"
2806,"Ponte Ragoli R",46.050613,10.785158,0,"Ponte Ragoli - SP34 Dir. Ragoli"
2807,"Battisti",46.131142,11.361705,0,"Battisti"
2810,"Lavarone C.-Ht. Monte Rust",45.943991,11.248563,0,"Lavarone C.-Ht. Monte Rust"
2812,"Valda-P.Zza Melari. 4",46.208059,11.256599,0,"Valda-P.Zza Melari. 4"
2813,"Grumes-Via Fontanelle",46.219672,11.293096,0,"Grumes-Via Fontanelle"
2814,"Capriana-Loc. Miravalle",46.261787,11.343111,0,"Capriana-Loc. Miravalle"
2825,"Folgaria-P.Le N.Unite",45.913941,11.170211,0,"Folgaria-P.Le N.Unite"
2828,"Costa-Via A.Maffei",45.920588,11.19324,0,"Costa-Via A.Maffei"
2831,"Molveno-Via Nazionale 73",46.145717,10.971196,0,"Molveno-Via Nazionale 73"
2834,"Mezzocorona-Furlan Legnami",46.224367,11.133563,0,"Mezzocorona-Furlan Legnami"
2835,"Mezzocorona-Via Borgo Nuovo",46.217154,11.127366,0,"Mezzocorona-Via Borgo Nuovo"
2837,"Rallo-Maierhofer",46.351432,11.053898,0,"Rallo-Maierhofer"
2839,"Tavon",46.363029,11.095308,0,"Tavon"
2840,"Fontanefredde",46.330364,11.374273,0,"Fontanefredde"
2841,"S.Lugano",46.311565,11.39402,0,"S.Lugano"
2842,"Sporminore Bivio",46.240719,11.056909,0,"Sporminore Bivio"
2784,"Geroli",45.86505,11.170175,0,"Geroli"
2794,"Masi di Mezzo",46.028019,11.227058,0,"Masi di Mezzo"
2829,"Sega",45.865707,11.175619,0,"Sega"
3628,"Buss",46.088307,11.225966,0,"Buss"
2871,"Assizzi",46.050572,11.257424,0,"Assizzi"
2894,"Canale di Pergine Valsugana",46.042118,11.229602,0,"Canale di Pergine Valsugana"
3019,"Pian Del Gac",46.13068,11.204216,0,"Pian Del Gac"
3080,"Vezzano-Polo Scolastico",46.079573,11.001983,0,"Vezzano-Polo Scolastico"
3082,"Vanza Sp50",45.856329,11.079678,0,"Vanza Sp50"
3122,"Piazzo di Segonzano",46.182086,11.252866,0,"Piazzo di Segonzano"
3154,"Pranzo",45.922618,10.818157,0,"Pranzo"
3159,"Campi",45.911113,10.811476,0,"Campi"
3160,"Campi Bivio Sp 37",45.924332,10.814498,0,"Campi Bivio Sp 37"
3161,"Deva",45.908537,10.833595,0,"Deva"
3248,"Porte di Trambileno",45.883438,11.052388,0,"SP89"
3249,"Porte di Trambileno-Chiesa",45.883305,11.053762,0,"SP89"
3382,"Acheni",45.836615,11.076857,0,"Acheni"
3436,"Mori-Sc.Elementare",45.852621,10.973184,0,"Mori-Sc.Elementare"
3555,"Parlo",46.180634,11.251654,0,"Parlo"
3623,"S.Vito di Pergine",46.035145,11.220262,0,"S.Vito di Pergine"
4006,"Bocenago",46.116993,10.757671,0,"Bocenago"
4007,"Cavareno-Centro Commerciale",46.412956,11.139657,0,"Cavareno-Centro Commerciale"
4445,"Lamon Bivio Piei",46.035406,11.749641,0,"Lamon Bivio Piei"
3392,"Noriglio 'Distributore'",45.887519,11.059261,0,"Viale dei Colli"
3531,"Villazzano-Staz.Fs",46.045073,11.139114,0,"Villazzano 'Stazione Fs'"
3558,"Roncafort",46.101275,11.10158,0,"Roncafort"
3666,"Madice-Loc. Maton Civ. 1",46.020909,10.826261,0,"Madice-Loc. Maton Civ. 1"
3720,"Solagna",45.813806,11.718914,0,"Solagna"
3722,"S.Nazario",45.839699,11.687865,0,"Via Benacchi"
3746,"Feltre Boscariz",46.030415,11.902424,0,"Feltre Boscariz"
3779,"Malè-Ex Stazione Ftm",46.352922,10.914909,0,"Malè-Ex Stazione Ftm"
3786,"Siror Centro Sportivo",46.190727,11.828292,0,"Siror Centro Sportivo"
3813,"Castelletto di Ton",46.247143,11.062585,0,"Castelletto di Ton"
3057,"Pozza di Fassa-Istituto Arte",46.423109,11.682661,0,"Pozza di Fassa-Istituto Arte"
3141,"Enguiso-Scuola Elementare",45.904428,10.729468,0,"Enguiso-Scuola Elementare"
3149,"Tiarno di Sopra-Sc. Elem.",45.88892,10.670416,0,"Tiarno di Sopra-Sc. Elem."
3156,"Pranzo Via Pernici",45.921378,10.820257,0,"Pranzo Via Pernici"
3172,"Favrio",46.000487,10.856972,0,"Favrio"
3192,"Andogno",46.066487,10.89539,0,"Andogno"
3328,"Rovereto-Sc.Elementari R.Elena",45.888073,11.039361,0,"Rovereto-Sc.Elementari R.Elena"
3334,"Rovereto-Studentato Rosminiano",45.882186,11.042934,0,"Rovereto-Studentato Rosminiano"
3437,"Mori-Sc.Medie",45.852589,10.984853,0,"Mori-Sc.Medie"
3490,"Taio-Plesso Scolastico",46.322115,11.069508,0,"Taio-Plesso Scolastico"
3606,"Pergine V.-Scuole Andreatta",46.068639,11.245424,0,"Pergine V.-Scuole Andreatta"
3645,"Levico T.-Ex Scuole Medie",46.00937,11.305503,0,"Levico T.-Ex Scuole Medie"
3716,"Arsiè",45.978698,11.756945,0,"Arsiè"
3767,"Revedea",46.152845,11.745976,0,"Revedea"
3806,"Mezzolombardo Autostile",46.206818,11.095894,0,"Mezzolombardo Autostile"
3808,"Mezzolombardo Sc. Media",46.212302,11.097218,0,"Mezzolombardo Sc. Media"
3816,"Dercolo-Bivio",46.25041,11.044558,0,"Dercolo-Bivio"
3817,"Denno Scuole Medie",46.270785,11.048638,0,"Denno Scuole Medie"
4440,"Lamon",46.046756,11.748691,0,"Piazza III Novembre"
3819,"Cles Centro Sportivo",46.344184,11.026766,0,"Cles Centro Sportivo"
3869,"Ala Scuole",45.756437,11.001202,0,"Ala Scuole"
3871,"Porte-Dosso",45.881437,11.05457,0,"Dosso"
3901,"Bolentina Sud",46.34497,10.889468,0,"Bolentina Sud"
3910,"Le More",46.404624,10.83607,0,"Le More"
3911,"Rabbi Bagni-Vecchia Fonte",46.407744,10.810045,0,"Rabbi Bagni-Vecchia Fonte"
3917,"Mollaro Ss",46.294139,11.067207,0,"Mollaro Ss"
3918,"Segno Ss",46.304717,11.071514,0,"Segno Ss"
3928,"Riva V.Carducci H.Liberty",45.885755,10.846558,0,"Riva V.Carducci H.Liberty"
3946,"Ala-Stazione Fs",45.759057,10.996513,0,"Ala-Stazione Fs"
3947,"Vò Sinistro-Passaggio Livello",45.734317,10.957314,0,"Vò Sinistro-Passaggio Livello"
3956,"Pietramurata-Carr.Toccoli",46.027956,10.945693,0,"Pietramurata-Carr.Toccoli"
3958,"Aste Basse",45.79032,11.0963,0,"Aste Basse"
3971,"Vezzano Sud",46.076071,10.99689,0,"Vezzano Sud"
3972,"Moncovo-Paese",46.260329,11.063002,0,"Moncovo-Paese"
3982,"S.Margherita-Via Trento",45.793802,11.022973,0,"S.Margherita-Via Trento"
4001,"Sanzeno Nord-Museo Retico",46.369702,11.080212,0,"Sanzeno Nord-Museo Retico"
4004,"Romeno-Caseificio",46.401119,11.128721,0,"Romeno-Caseificio"
4010,"Zortea-Masi di Mezzo",46.163848,11.747301,0,"Zortea-Masi di Mezzo"
4014,"Raut-Sp 203 Civ. 1",46.257035,11.071481,0,"Raut-Sp 203 Civ. 1"
4016,"Raut-Sp 203 Dif. Civ. 1",46.257013,11.071701,0,"Raut-Sp 203 Dif. Civ. 1"
3967,"Trento-Cavalcavia S.Lorenzo",46.070045,11.116683,0,"S.Lorenzo 'Funivia'"
3974,"Trento-Via Sardagna Civ. 104",46.072035,11.099473,0,"Trento-Via Sardagna Civ. 104"
3996,"Sant'ilario Via Lagarina",45.910313,11.039879,0,"Via Lagarina"
4018,"Sarnonico-Agip",46.426919,11.141869,0,"Sarnonico-Agip"
4026,"Truzzi-Trattoria",46.23947,11.062362,0,"Truzzi-Trattoria"
4028,"Viarago Via Vinciguerra 33",46.08059,11.264625,0,"Viarago Via Vinciguerra 33"
4029,"Loc. Cazzanelli di Cornè",45.805462,10.979111,0,"Loc. Cazzanelli di Cornè"
4032,"Mezzolombardo Corso Del Popolo",46.214318,11.09154,0,"Corso del Popolo"
4040,"Arco Via Frumento",45.916303,10.876895,0,"Arco Via Frumento"
